Year|Rank|Song Title|Artist|Spotify Track ID|Spotify_song_name|Spotify URL|Artist Name|Artist Image|Artist Genres|Release Date|Popularity|Duration (ms)|Explicit|Danceability|Energy|Key|Loudness|Mode|Speechiness|Acousticness|Instrumentalness|Liveness|Valence|Tempo
2014|1|Happy|Pharrell Williams|60nZcImufyMA1MKQY3dcCH|"Happy - From ""Despicable Me 2"""|https://open.spotify.com/track/60nZcImufyMA1MKQY3dcCH|Pharrell Williams|https://i.scdn.co/image/ab6761610000e5ebf0789cd783c20985ec3deb4e|dance pop, pop|2014-03-03|80.0|232720.0|False|0.647|0.822|5.0|-4.662|0.0|0.183|0.219|0.0|0.0908|0.962|160.019
2014|2|Dark Horse|Katy Perry Featuring Juicy J|4jbmgIyjGoXjY01XxatOx6|Dark Horse|https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6|Katy Perry|https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6|pop|2013-01-01|79.0|215672.0|False|0.647|0.585|6.0|-6.123|1.0|0.0512|0.00314|0.0|0.165|0.353|131.934
2014|3|All Of Me|John Legend|3U4isOIWM3VvDubwSI3y7a|All of Me|https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a|John Legend|https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417|neo soul, pop, pop soul, urban contemporary|2013-08-30|84.0|269560.0|False|0.422|0.264|8.0|-7.064|1.0|0.0322|0.922|0.0|0.132|0.331|119.93
2014|4|Fancy|Iggy Azalea Featuring Charli XCX|3oiMJQAWVaxSubJ7b2VUtX|Fancy|https://open.spotify.com/track/3oiMJQAWVaxSubJ7b2VUtX|Iggy Azalea|https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c|australian hip hop, dance pop, pop|2014-01-01|66.0|199938.0|True|0.912|0.716|10.0|-4.141|0.0|0.0698|0.0904|0.0|0.0491|0.377|94.981
2014|5|Counting Stars|OneRepublic|2tpWsVSb9UEmDRxAl1zhX1|Counting Stars|https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1|OneRepublic|https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b|piano rock, pop|2013-01-01|86.0|257265.0|False|0.663|0.706|1.0|-4.972|0.0|0.0383|0.0654|0.0|0.118|0.474|122.013
2014|6|Talk Dirty|Jason Derulo Featuring 2 Chainz|6g6A7qNhTfUgOSH7ROOxTD|Talk Dirty (feat. 2 Chainz)|https://open.spotify.com/track/6g6A7qNhTfUgOSH7ROOxTD|Jason Derulo|https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493|dance pop, pop|2013-09-10|65.0|177685.0|True|0.76|0.652|6.0|-7.321|1.0|0.232|0.0348|0.0|0.307|0.759|100.315
2014|7|Rude|MAGIC!|6RtPijgfPKROxEzTHNRiDp|Rude|https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp|MAGIC!|https://i.scdn.co/image/ab6761610000e5eb8b68d29a8713b8260aa18e19|pop, reggae fusion|2014-06-25|83.0|224840.0|False|0.773|0.758|1.0|-4.993|1.0|0.0381|0.0422|0.0|0.305|0.925|144.033
2014|8|All About That Bass|Meghan Trainor|5jE48hhRu8E6zBDPRSkEq7|All About That Bass|https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|hip pop, pop|2015-01-09|73.0|187920.0|True|0.807|0.887|9.0|-3.726|1.0|0.0503|0.0573|2.87e-06|0.124|0.961|134.052
2014|9|Problem|Ariana Grande Featuring Iggy Azalea|4jwPNgd0ux1wE4TgETVIT3|Problem|https://open.spotify.com/track/4jwPNgd0ux1wE4TgETVIT3|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|pop|2024-08-22|51.0|193993.0|False|0.667|0.802|4.0|-5.314|1.0|0.184|0.0161|2.94e-05|0.117|0.646|103.035
2014|10|Stay With Me|Sam Smith|5Nm9ERjJZ5oyfXZTECKmRt|Stay With Me|https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt|Sam Smith|https://i.scdn.co/image/ab6761610000e5ebf057d1dce23e7f4d5d0f32e5|pop, uk pop|2014-05-26|83.0|172723.0|False|0.413|0.42|0.0|-6.444|1.0|0.0416|0.588|6.39e-05|0.11|0.185|84.126
2014|11|Timber|Pitbull Featuring Ke$ha|3cHyrEgdyYRjgJKSOiOtcS|Timber|https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS|Pitbull|https://i.scdn.co/image/ab6761610000e5ebee07b5820dd91d15d397e29c|dance pop, miami hip hop, pop|2012|83.0|204160.0|False|0.581|0.963|11.0|-4.087|1.0|0.0981|0.0295|0.0|0.139|0.788|129.992
2014|12|Pompeii|Bastille|3gbBpTdY8lnQwqxNCcf795|Pompeii|https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795|Bastille|https://i.scdn.co/image/ab6761610000e5eb309dcd7ca7e0a05c419ea52a|metropopolis, modern rock, pop|2013-01-01|70.0|214147.0|False|0.679|0.715|9.0|-6.383|1.0|0.0407|0.0755|0.0|0.271|0.571|127.435
2014|13|Shake It Off|Taylor Swift|5xTtaWoae3wi06K5WfVUUH|Shake It Off|https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH|Taylor Swift|https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676|pop|2014-10-27|70.0|219200.0|False|0.647|0.785|7.0|-5.414|1.0|0.165|0.0561|0.0|0.148|0.943|160.015
2014|14|Am I Wrong|Nico & Vinz|1fidCEsYlaVE3pHwKCvpFZ|Am I Wrong|https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ|Nico & Vinz|https://i.scdn.co/image/ab6761610000e5eb606d0660ba65b91a1d891154|afrobeats|2014|78.0|245866.0|False|0.729|0.675|8.0|-6.003|1.0|0.0312|0.175|1.58e-06|0.55|0.779|119.968
2014|15|Turn Down For What|DJ Snake & Lil Jon|67awxiNHNyjMXhVgsHuIrs|Turn Down for What|https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs|DJ Snake|https://i.scdn.co/image/ab6761610000e5ebca97cf089968b569e29d795c|dance pop, edm, electronic trap, pop, pop dance|2013-12-18|70.0|213733.0|False|0.818|0.799|1.0|-4.1|0.0|0.156|0.00107|0.128|0.057|0.0815|100.014
2014|16|The Monster|Eminem Featuring Rihanna|48RrDBpOSSl1aLVCalGl5C|The Monster|https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C|Eminem|https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b|detroit hip hop, hip hop, rap|2013-11-05|78.0|250188.0|True|0.781|0.853|1.0|-3.68|0.0|0.0714|0.0526|0.0|0.12|0.626|110.046
2014|17|Say Something|A Great Big World & Christina Aguilera|6Vc5wAMmXdKIAM7WUoEb7N|Say Something|https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N|A Great Big World|https://i.scdn.co/image/ab6761610000e5eb46416642da7b30327821d26e|neo mellow, piano rock, pop rock, viral pop|2014-01-20|69.0|229400.0|False|0.407|0.147|2.0|-8.822|1.0|0.0355|0.857|2.89e-06|0.0913|0.0765|141.284
2014|18|Team|Lorde|3G6hD9B2ZHOsgf4WfNu7X1|Team|https://open.spotify.com/track/3G6hD9B2ZHOsgf4WfNu7X1|Lorde|https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3|art pop, metropopolis, nz pop, pop|2013-09-27|75.0|193058.0|False|0.691|0.578|6.0|-7.436|1.0|0.106|0.167|0.0|0.305|0.412|99.984
2014|19|Let Her Go|Passenger|1KxwZYyzWNyZSRyErj2ojT|Let Her Go|https://open.spotify.com/track/1KxwZYyzWNyZSRyErj2ojT|Passenger|https://i.scdn.co/image/ab6761610000e5eb3eb6f55c271d954cc871954f|folk-pop, neo mellow|2012-08-28|73.0|252733.0|False|0.479|0.545|7.0|-7.346|1.0|0.0688|0.365|0.0|0.0963|0.243|74.897
2014|20|Royals|Lorde|2dLLR6qlu5UJ5gk0dKz0h3|Royals|https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3|Lorde|https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3|art pop, metropopolis, nz pop, pop|2013-09-27|76.0|190185.0|False|0.674|0.426|7.0|-9.504|1.0|0.122|0.12|0.0|0.132|0.337|84.876
2014|21|Let It Go|Idina Menzel|0qcr5FMsEO85NAQjrlDRKo|"Let It Go - From ""Frozen""/Soundtrack Version"|https://open.spotify.com/track/0qcr5FMsEO85NAQjrlDRKo|Idina Menzel|https://i.scdn.co/image/ab6761610000e5eb163f66fedf73f7d1759cea61|hollywood, movie tunes, show tunes|2013-01-01|75.0|223840.0|False|0.543|0.485|8.0|-6.79|1.0|0.0305|0.555|0.0|0.12|0.372|136.961
2014|22|Wake Me Up!|Avicii|0nrRP2bk19rLc0orkWPQk2|Wake Me Up|https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2|Avicii|https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113|dance pop, edm, pop, pop dance|2013-01-01|86.0|247426.0|False|0.532|0.783|2.0|-5.697|1.0|0.0523|0.0038|0.0012|0.161|0.643|124.08
2014|23|Demons|Imagine Dragons|3LlAyCYU26dvFZBDUIMb7a|Demons|https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a|Imagine Dragons|https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38|modern rock, pop, rock|2012-09-04|74.0|175200.0|False|0.5|0.71|3.0|-3.015|1.0|0.0339|0.19|0.00025|0.329|0.419|89.929
2014|24|Story Of My Life|One Direction|4nVBt6MZDDP6tRVdQTgxJg|Story of My Life|https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg|One Direction|https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8|boy band, pop, post-teen pop, talent show|2013-11-25|83.0|245493.0|False|0.6|0.663|3.0|-5.802|1.0|0.0477|0.225|0.0|0.119|0.286|121.07
2014|25|Chandelier|Sia|2s1sdSqGcKxpPr5lCl7jAV|Chandelier|https://open.spotify.com/track/2s1sdSqGcKxpPr5lCl7jAV|Sia|https://i.scdn.co/image/ab6761610000e5eb7c997fe6951bc0926f09ba38|pop|2015-05-04|70.0|216120.0|False|0.399|0.787|1.0|-2.88|1.0|0.0499|0.0197|6.07e-05|0.0685|0.572|117.089
2014|26|Black Widow|Iggy Azalea Featuring Rita Ora|7pNC5ZIKtwUK0ReSpM3P9f|Black Widow|https://open.spotify.com/track/7pNC5ZIKtwUK0ReSpM3P9f|Iggy Azalea|https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c|australian hip hop, dance pop, pop|2014-01-01|64.0|209423.0|True|0.74|0.72|3.0|-3.753|0.0|0.158|0.188|0.000386|0.109|0.512|164.014
2014|27|Bang Bang|Jessie J, Ariana Grande & Nicki Minaj|0puf9yIluy9W0vpMEUoAnN|Bang Bang|https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN|Jessie J|https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6|dance pop, pop|2014-10-10|78.0|199386.0|False|0.706|0.786|0.0|-3.417|0.0|0.091|0.26|0.0|0.38|0.751|150.028
2014|28|Latch|Disclosure Featuring Sam Smith|1DunhgeZSEgWiIYbHqXl0c|Latch|https://open.spotify.com/track/1DunhgeZSEgWiIYbHqXl0c|Disclosure|https://i.scdn.co/image/ab6761610000e5eba1ad57b6dbd3e836302efae0|edm, house, indietronica, uk dance|2013-06-03|72.0|255866.0|False|0.73|0.735|1.0|-5.451|1.0|0.0923|0.0176|0.000189|0.089|0.541|121.985
2014|29|Maps|Maroon 5|4gbVRS8gloEluzf0GzDOFc|Maps|https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc|Maroon 5|https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77|pop|2014-09-02|84.0|189960.0|False|0.742|0.713|1.0|-5.522|0.0|0.0303|0.0205|0.0|0.059|0.879|120.032
2014|30|Loyal|Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga|5BrTUo0xP1wKXLJWUaGFtk|Loyal (feat. Lil Wayne & Tyga)|https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk|Chris Brown|https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728|r&b, rap|2014-09-16|74.0|264946.0|True|0.841|0.522|10.0|-5.963|0.0|0.049|0.0168|1.37e-06|0.188|0.616|99.059
2014|31|Best Day Of My Life|American Authors|5Hroj5K7vLpIG4FNCRIjbP|Best Day Of My Life|https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP|American Authors|https://i.scdn.co/image/ab6761610000e5eb76fa6126d926bd6302239aba|modern rock, pop rock|2014-01-01|78.0|194240.0|False|0.673|0.902|2.0|-2.392|1.0|0.0346|0.0591|0.000227|0.0558|0.536|100.012
2014|32|Habits (Stay High)|Tove Lo|14OxJlLdcHNpgsm4DRwDOB|Habits (Stay High)|https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB|Tove Lo|https://i.scdn.co/image/ab6761610000e5eb2360c963315739fc33b01687|dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop|2014-01-01|73.0|209160.0|False|0.729|0.65|5.0|-3.539|1.0|0.0313|0.0702|6.69e-05|0.0829|0.347|110.02
2014|33|Summer|Calvin Harris|6YUTL4dYpB9xZO5qExPf05|Summer|https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05|Calvin Harris|https://i.scdn.co/image/ab6761610000e5eb014a3c1730d960c66396ed63|dance pop, edm, electro house, house, pop, progressive house, uk dance|2014-10-31|85.0|222533.0|False|0.596|0.856|4.0|-3.556|0.0|0.0346|0.0211|0.0178|0.141|0.743|127.949
2014|34|Boom Clap|Charli xcx|0Y1MWB026LYxGvhq4EcMiC|Boom Clap|https://open.spotify.com/track/0Y1MWB026LYxGvhq4EcMiC|Charli xcx|https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838|art pop, candy pop, metropopolis, pop, uk pop|2014-12-15|63.0|169866.0|False|0.659|0.911|4.0|-2.28|1.0|0.0786|0.154|0.000304|0.191|0.576|91.999
2014|35|Drunk In Love|Beyonce Featuring Jay Z|0oBshCSDR9wRyLBH2klM93|Drunk In Love|https://open.spotify.com/track/0oBshCSDR9wRyLBH2klM93|Beyonce Gisselle Knowles|||2014-03-16|0.0|232864.0|False|0.348|0.229|9.0|-10.083|1.0|0.0453|0.92|0.648|0.142|0.508|87.749
2014|36|Anaconda|Nicki Minaj|794F99D5BQHS5ZGRXAs7I5|Anaconda|https://open.spotify.com/track/794F99D5BQHS5ZGRXAs7I5|Nicki Minaj|https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd|hip pop, pop, queens hip hop, rap|2014-12-15|60.0|260239.0|True|0.964|0.605|9.0|-6.223|1.0|0.179|0.0668|7.78e-06|0.214|0.646|129.996
2014|37|Break Free|Ariana Grande Featuring Zedd|12KUFSHFgT0XCoiSlvdQi4|Break Free|https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|pop|2014-08-22|76.0|214840.0|False|0.686|0.702|7.0|-5.325|0.0|0.0455|0.00637|4.46e-05|0.204|0.29|129.948
2014|38|Bailando|Enrique Iglesias Featuring Descemer Bueno & Gente de Zona|32lm3769IRfcnrQV11LO4E|Bailando - Spanish Version|https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E|Enrique Iglesias|https://i.scdn.co/image/ab6761610000e5eb95bd4e059ac547c2c6eb1da7|dance pop, latin pop, mexican pop|2014-01-01|67.0|243413.0|False|0.723|0.777|7.0|-3.503|1.0|0.108|0.0426|3.68e-06|0.0451|0.961|91.017
2014|39|Burn|Ellie Goulding|5lF0pHbsJ0QqyIrLweHJPW|Burn|https://open.spotify.com/track/5lF0pHbsJ0QqyIrLweHJPW|Ellie Goulding|https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a|indietronica, metropopolis, pop, uk pop|2012-10-12|74.0|231213.0|False|0.313|0.76|10.0|-5.049|0.0|0.0616|0.3|0.0|0.105|0.343|86.735
2014|40|Wiggle|Jason Derulo Featuring Snoop Dogg|2sLwPnIP3CUVmIuHranJZU|Wiggle (feat. Snoop Dogg)|https://open.spotify.com/track/2sLwPnIP3CUVmIuHranJZU|Jason Derulo|https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493|dance pop, pop|2013-09-10|54.0|193295.0|False|0.697|0.621|9.0|-6.886|0.0|0.25|0.0802|0.0|0.162|0.721|81.946
2014|41|Rather Be|Clean Bandit Featuring Jess Glynne|0am001WwFBVGDGLwRh3ixi|Rather Be (feat. Jess Glynne)|https://open.spotify.com/track/0am001WwFBVGDGLwRh3ixi|Clean Bandit|https://i.scdn.co/image/ab6761610000e5eb70d80b8ab8e193aef64223ec|pop, uk dance, uk funky|2014-06-02|64.0|227833.0|False|0.799|0.586|11.0|-6.735|1.0|0.0377|0.162|2.03e-06|0.193|0.549|120.97
2014|42|Don't Tell 'Em|Jeremih Featuring YG|0Dc7J9VPV4eOInoxUiZrsL|Don't Tell 'Em|https://open.spotify.com/track/0Dc7J9VPV4eOInoxUiZrsL|Jeremih|https://i.scdn.co/image/ab6761610000e5eb8ddeab89a67542470e2631c8|chicago rap, pop rap, r&b, southern hip hop, trap, urban contemporary|2015-12-04|72.0|266840.0|True|0.856|0.527|2.0|-5.225|1.0|0.0997|0.392|0.0|0.11|0.386|98.052
2014|43|Show Me|Kid Ink Featuring Chris Brown|4q6dqyGM25sKFU8nYAGRe4|Show Me (feat. Chris Brown)|https://open.spotify.com/track/4q6dqyGM25sKFU8nYAGRe4|Kid Ink|https://i.scdn.co/image/ab6761610000e5eb15a85a7957cac2c370e713ab|pop rap, rap, southern hip hop, trap|2014-01-06|68.0|217800.0|True|0.711|0.508|7.0|-7.299|1.0|0.0502|0.0355|0.0|0.141|0.663|98.098
2014|44|Wrecking Ball|Miley Cyrus|2vwlzO0Qp8kfEtzTsCXfyE|Wrecking Ball|https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE|Miley Cyrus|https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32|pop|2013-10-04|78.0|221360.0|False|0.53|0.422|5.0|-6.262|1.0|0.0342|0.407|0.0|0.107|0.349|119.964
2014|45|Not A Bad Thing|Justin Timberlake|3nB82yGjtbQFSU0JLAwLRH|Not a Bad Thing|https://open.spotify.com/track/3nB82yGjtbQFSU0JLAwLRH|Justin Timberlake|https://i.scdn.co/image/ab6761610000e5eb7a5cfe2597665a3d160e805e|dance pop, pop|2013-09-27|53.0|688453.0|True|0.308|0.563|0.0|-9.169|1.0|0.0719|0.527|4.58e-06|0.134|0.109|85.901
2014|46|Roar|Katy Perry|27tNWlhdAryQY04Gb2ZhUI|Roar|https://open.spotify.com/track/27tNWlhdAryQY04Gb2ZhUI|Katy Perry|https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6|pop|2013-01-01|78.0|223546.0|False|0.671|0.771|7.0|-4.821|0.0|0.0316|0.00492|7.28e-06|0.354|0.436|90.003
2014|47|Ain't It Fun|Paramore|1j8z4TTjJ1YOdoFEDwJTQa|Ain't It Fun|https://open.spotify.com/track/1j8z4TTjJ1YOdoFEDwJTQa|Paramore|https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865|candy pop, modern rock, pixie, pop, pop emo, pop punk, rock|2013-04-05|73.0|296520.0|False|0.61|0.893|9.0|-3.681|1.0|0.0921|0.154|4.41e-05|0.021|0.673|104.031
2014|48|The Man|Aloe Blacc|4e6ZN0EcEqYx74BTC5xQzy|The Man|https://open.spotify.com/track/4e6ZN0EcEqYx74BTC5xQzy|Aloe Blacc|https://i.scdn.co/image/ab6761610000e5eb3cfed41e61c6a6a3e19edd07|pop soul, r&b|2013-01-01|63.0|255906.0|False|0.533|0.755|11.0|-7.25|0.0|0.0419|0.0332|0.0|0.233|0.472|86.034
2014|49|This Is How We Roll|Florida Georgia Line Featuring Luke Bryan|2TR7A4ulH9R1PNwMyd8o8U|This Is How We Roll|https://open.spotify.com/track/2TR7A4ulH9R1PNwMyd8o8U|Florida Georgia Line|https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631|contemporary country, country, country pop, country road, modern country rock|2013-01-01|69.0|220906.0|False|0.555|0.931|8.0|-2.969|1.0|0.0367|0.0162|0.0|0.405|0.723|132.073
2014|50|Classic|MKTO|6FE2iI43OZnszFLuLtvvmg|Classic|https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg|MKTO|https://i.scdn.co/image/ab6761610000e5ebbc861f3d1ba68614d3a301b4|pop, post-teen pop|2012|80.0|175426.0|False|0.72|0.791|1.0|-4.689|1.0|0.124|0.0384|0.0|0.157|0.756|102.071
2014|51|A Sky Full Of Stars|Coldplay|0FDzzruyVECATHXKHFs9eJ|A Sky Full of Stars|https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ|Coldplay|https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb|permanent wave, pop|2014-05-19|88.0|267866.0|False|0.545|0.675|6.0|-6.474|1.0|0.0279|0.00617|0.00197|0.209|0.162|124.97
2014|52|Don't|Ed Sheeran|1huvTbEYtgltjQRXzrNKGi|Don't|https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi|Ed Sheeran|https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba|pop, singer-songwriter pop, uk pop|2014-06-21|70.0|219840.0|False|0.806|0.608|1.0|-7.008|1.0|0.0659|0.0113|0.0|0.635|0.849|95.049
2014|53|Na Na|Trey Songz|5maiP9UMnTSgoxPX8X3bdz|Na Na|https://open.spotify.com/track/5maiP9UMnTSgoxPX8X3bdz|Trey Songz|https://i.scdn.co/image/ab6761610000e5ebfd7cca32a58a9bb263fb5c4a|dance pop, r&b, southern hip hop, trap, urban contemporary|2014-07-01|62.0|231906.0|False|0.67|0.476|9.0|-6.253|0.0|0.0406|0.328|0.0|0.104|0.235|96.975
2014|54|Hot Boy|Bobby Shmurda|0rFke7eNFHbGuGJUdRgjB2|Hot Boy|https://open.spotify.com/track/0rFke7eNFHbGuGJUdRgjB2|Bobby Shmurda|https://i.scdn.co/image/ab6761610000e5ebee12e6771607433caee705a3|nyc rap, rap, trap|2014-07-25|34.0|194561.0|False|0.859|0.5|9.0|-7.628|1.0|0.347|0.042|1.6e-05|0.0616|0.186|83.981
2014|55|Hold On, We're Going Home|Drake Featuring Majid Jordan|2aSC2xhRxOLiiZZVjhbylH|Hold On, We're Going Home|https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|canadian hip hop, canadian pop, hip hop, pop rap, rap|2013-01-01|71.0|227880.0|False|0.777|0.414|6.0|-7.44|0.0|0.0946|0.00421|2.73e-05|0.0724|0.287|100.002
2014|56|Sing|Ed Sheeran|6K8qKeWo5MsFED7wCR6Kop|Sing|https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop|Ed Sheeran|https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba|pop, singer-songwriter pop, uk pop|2014-06-21|68.0|235382.0|False|0.818|0.67|8.0|-4.451|0.0|0.0472|0.304|1.22e-06|0.0601|0.939|119.988
2014|57|Radioactive|Imagine Dragons|4G8gkOterJn0Ywt6uhqbhp|Radioactive|https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp|Imagine Dragons|https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38|modern rock, pop, rock|2012-09-04|73.0|186813.0|False|0.448|0.784|9.0|-3.686|1.0|0.0625|0.0999|0.000108|0.668|0.237|136.239
2014|58|My Hitta|YG Featuring Jeezy & Rich Homie Quan|5G47DlluL671zo0k3OhoSm|My Hitta|https://open.spotify.com/track/5G47DlluL671zo0k3OhoSm|YG|https://i.scdn.co/image/ab6761610000e5ebc28a1368220e0da021f8433c|cali rap, hip hop, pop rap, rap, southern hip hop, trap|2013-01-01|26.0|236093.0|False|0.763|0.504|10.0|-6.781|0.0|0.106|0.133|0.0|0.143|0.677|85.549
2014|59|Cool Kids|Echosmith|13P5rwmk2EsoFRIz9UCeh9|Cool Kids|https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9|Echosmith|https://i.scdn.co/image/ab6761610000e5eb95ccad9629c72ea825615533|electropop, indie poptimism, viral pop|2013-10-04|71.0|237626.0|False|0.719|0.671|8.0|-6.279|1.0|0.0336|0.0372|8.21e-06|0.12|0.786|130.027
2014|60|Hey Brother|Avicii|4lhqb6JvbHId48OUJGwymk|Hey Brother|https://open.spotify.com/track/4lhqb6JvbHId48OUJGwymk|Avicii|https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113|dance pop, edm, pop, pop dance|2013-01-01|77.0|255093.0|False|0.545|0.78|7.0|-4.867|0.0|0.0436|0.0309|4.64e-05|0.0828|0.458|125.014
2014|61|Trumpets|Jason Derulo|5KONnBIQ9LqCxyeSPin26k|Trumpets|https://open.spotify.com/track/5KONnBIQ9LqCxyeSPin26k|Jason Derulo|https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493|dance pop, pop|2013-09-10|61.0|217419.0|False|0.635|0.691|0.0|-4.862|1.0|0.258|0.555|0.0|0.097|0.638|82.142
2014|62|Animals|Maroon 5|2bL2gyO6kBdLkNSkxXNh6x|Animals|https://open.spotify.com/track/2bL2gyO6kBdLkNSkxXNh6x|Maroon 5|https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77|pop|2014-09-02|80.0|231013.0|False|0.279|0.742|4.0|-6.46|0.0|0.0898|0.000185|0.0|0.593|0.328|189.868
2014|63|Burnin' It Down|Jason Aldean|32FcjEWPn4aSRqJ6loL01b|Burnin' It Down|https://open.spotify.com/track/32FcjEWPn4aSRqJ6loL01b|Jason Aldean|https://i.scdn.co/image/ab6761610000e5eb70d22778295f215b94941a21|contemporary country, country, country road, modern country rock|2014-10-07|65.0|219160.0|False|0.682|0.795|6.0|-6.652|1.0|0.0489|0.305|9.41e-06|0.109|0.64|135.941
2014|64|Play It Again|Luke Bryan|03fT3OHB9KyMtGMt2zwqCT|Play It Again|https://open.spotify.com/track/03fT3OHB9KyMtGMt2zwqCT|Luke Bryan|https://i.scdn.co/image/ab6761610000e5eb9754cf0a7b838caafa4b8b55|contemporary country, country, country road, modern country rock|2013-01-01|74.0|226866.0|False|0.506|0.886|11.0|-3.224|1.0|0.0655|0.0955|0.0|0.0734|0.595|143.938
2014|65|2 On|Tinashe Featuring ScHoolboy Q|3jVtllWS5CFFWLQng8sKsr|2 On (feat. ScHoolboy Q)|https://open.spotify.com/track/3jVtllWS5CFFWLQng8sKsr|Tinashe|https://i.scdn.co/image/ab6761610000e5eba669f860c74c9007934d2cb6|alternative r&b, dance pop, metropopolis, pop, r&b|2014-10-01|78.0|227000.0|True|0.742|0.595|9.0|-7.51|1.0|0.107|0.15|0.0|0.111|0.431|101.013
